Country Name,Cresta Id,Zone Code,Zone Name
Australia,Australia CR43,2088,Sydney North
Australia,Australia CR43,2089,Sydney North
Australia,Australia CR43,2090,Sydney North
Australia,Australia CR43,2092,Sydney North
Australia,Australia CR43,2093,Sydney North
Australia,Australia CR43,2094,Sydney North
Australia,Australia CR43,2095,Sydney North
Australia,Australia CR43,2096,Sydney North
Australia,Australia CR43,2097,Sydney North
Australia,Australia CR43,2099,Sydney North
Australia,Australia CR43,2100,Sydney North
Australia,Australia CR43,2101,Sydney North
Australia,Australia CR43,2102,Sydney North
Australia,Australia CR43,2103,Sydney North
Australia,Australia CR43,2104,Sydney North
Australia,Australia CR43,2105,Sydney North
Australia,Australia CR43,2106,Sydney North
Australia,Australia CR43,2107,Sydney North
Australia,Australia CR43,2108,Sydney North
Australia,Australia CR43,2110,Sydney North
